raceId,year,round,racename,date,driverId,driverRef,surname,constructorId,constructorRef,constructorname,constructornat,resultId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
906,2014,7,Canadian Grand Prix,2014-06-08,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22269,25,8,8,8,8,4,70,+28.026,5980856,56,12,1:19.399,197.73,1
906,2014,7,Canadian Grand Prix,2014-06-08,820,chilton,Chilton,206,marussia,Marussia,Russian,22282,4,18,NA,R,21,0,0,NA,NA,NA,0,NA,NA,4
906,2014,7,Canadian Grand Prix,2014-06-08,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22275,21,22,14,14,14,0,64,NA,NA,51,16,1:20.112,195.97,132
906,2014,7,Canadian Grand Prix,2014-06-08,822,bottas,Bottas,3,williams,Williams,British,22268,77,4,7,7,7,6,70,+23.578,5976408,52,11,1:19.321,197.924,1
906,2014,7,Canadian Grand Prix,2014-06-08,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22283,17,19,NA,R,22,0,0,NA,NA,NA,0,NA,NA,4
906,2014,7,Canadian Grand Prix,2014-06-08,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22270,20,12,9,9,9,2,70,+29.254,5982084,56,6,1:18.819,199.185,1
906,2014,7,Canadian Grand Prix,2014-06-08,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22277,26,15,NA,R,16,0,47,NA,NA,43,15,1:19.978,196.298,79
906,2014,7,Canadian Grand Prix,2014-06-08,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22281,9,20,NA,R,20,0,7,NA,NA,7,20,1:51.041,141.385,101
907,2014,8,Austrian Grand Prix,2014-06-22,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22285,44,9,2,2,2,18,71,+1.932,5276908,41,2,1:12.217,215.65,1
907,2014,8,Austrian Grand Prix,2014-06-22,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22284,6,3,1,1,1,25,71,1:27:54.976,5274976,50,6,1:12.598,214.518,1
907,2014,8,Austrian Grand Prix,2014-06-22,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22288,14,4,5,5,5,10,71,+18.553,5293529,58,5,1:12.595,214.527,1
907,2014,8,Austrian Grand Prix,2014-06-22,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22293,7,8,10,10,10,1,71,+47.777,5322753,55,9,1:12.884,213.676,1
907,2014,8,Austrian Grand Prix,2014-06-22,13,massa,Massa,3,williams,Williams,British,22287,19,1,4,4,4,12,71,+17.358,5292334,63,4,1:12.586,214.553,1
907,2014,8,Austrian Grand Prix,2014-06-22,16,sutil,Sutil,15,sauber,Sauber,Swiss,22296,99,16,13,13,13,0,70,NA,NA,59,14,1:13.709,211.284,11
907,2014,8,Austrian Grand Prix,2014-06-22,18,button,Button,1,mclaren,McLaren,British,22294,22,11,11,11,11,0,71,+50.966,5325942,60,8,1:12.858,213.752,1
907,2014,8,Austrian Grand Prix,2014-06-22,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22304,1,12,NA,R,21,0,34,NA,NA,30,17,1:14.254,209.734,10
907,2014,8,Austrian Grand Prix,2014-06-22,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22297,8,22,14,14,14,0,70,NA,NA,42,15,1:13.953,210.587,11
907,2014,8,Austrian Grand Prix,2014-06-22,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22299,10,19,16,16,16,0,69,NA,NA,40,22,1:15.274,206.892,12
907,2014,8,Austrian Grand Prix,2014-06-22,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22292,27,10,9,9,9,2,71,+44.137,5319113,60,11,1:13.156,212.882,1
907,2014,8,Austrian Grand Prix,2014-06-22,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22295,13,13,12,12,12,0,70,NA,NA,64,12,1:13.187,212.791,11
907,2014,8,Austrian Grand Prix,2014-06-22,815,perez,Pérez,10,force_india,Force India,Indian,22289,11,15,6,6,6,8,71,+28.546,5303522,59,1,1:12.142,215.874,1
907,2014,8,Austrian Grand Prix,2014-06-22,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22291,3,5,8,8,8,4,71,+43.522,5318498,55,10,1:13.060,213.161,1
907,2014,8,Austrian Grand Prix,2014-06-22,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22303,25,14,NA,R,20,0,59,NA,NA,55,13,1:13.317,212.414,23
907,2014,8,Austrian Grand Prix,2014-06-22,820,chilton,Chilton,206,marussia,Marussia,Russian,22300,4,21,17,17,17,0,69,NA,NA,40,21,1:14.847,208.072,12
907,2014,8,Austrian Grand Prix,2014-06-22,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22302,21,17,19,19,19,0,69,NA,NA,53,16,1:14.036,210.351,12
907,2014,8,Austrian Grand Prix,2014-06-22,822,bottas,Bottas,3,williams,Williams,British,22286,77,2,3,3,3,15,71,+8.172,5283148,63,3,1:12.581,214.568,1
907,2014,8,Austrian Grand Prix,2014-06-22,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22298,17,18,15,15,15,0,69,NA,NA,65,19,1:14.476,209.108,12
907,2014,8,Austrian Grand Prix,2014-06-22,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22290,20,6,7,7,7,6,71,+32.031,5307007,53,7,1:12.746,214.081,1
907,2014,8,Austrian Grand Prix,2014-06-22,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22305,26,7,NA,R,22,0,24,NA,NA,23,18,1:14.332,209.514,22
907,2014,8,Austrian Grand Prix,2014-06-22,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22301,9,20,18,18,18,0,69,NA,NA,33,20,1:14.672,208.56,12
908,2014,9,British Grand Prix,2014-07-06,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22306,44,6,1,1,1,25,52,2:26:52.094,8812094,26,1,1:37.176,218.239,1
908,2014,9,British Grand Prix,2014-07-06,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22323,6,1,NA,R,18,0,28,NA,NA,26,3,1:38.091,216.203,6
908,2014,9,British Grand Prix,2014-07-06,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22311,14,16,6,6,6,8,52,+59.946,8872040,52,8,1:38.587,215.115,1
908,2014,9,British Grand Prix,2014-07-06,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22327,7,18,NA,R,22,0,0,NA,NA,NA,0,NA,NA,4
908,2014,9,British Grand Prix,2014-07-06,13,massa,Massa,3,williams,Williams,British,22326,19,15,NA,R,21,0,0,NA,NA,NA,0,NA,NA,4
908,2014,9,British Grand Prix,2014-07-06,16,sutil,Sutil,15,sauber,Sauber,Swiss,22318,99,13,13,13,13,0,51,NA,NA,34,15,1:40.041,211.989,11
908,2014,9,British Grand Prix,2014-07-06,18,button,Button,1,mclaren,McLaren,British,22309,22,3,4,4,4,12,52,+47.390,8859484,52,5,1:38.284,215.778,1
908,2014,9,British Grand Prix,2014-07-06,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22310,1,2,5,5,5,10,52,+53.864,8865958,52,2,1:37.481,217.556,1
908,2014,9,British Grand Prix,2014-07-06,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22317,8,11,12,12,12,0,51,NA,NA,48,12,1:38.919,214.393,11
908,2014,9,British Grand Prix,2014-07-06,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22320,10,22,15,15,15,0,50,NA,NA,31,18,1:41.462,209.02,12
908,2014,9,British Grand Prix,2014-07-06,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22313,27,4,8,8,8,4,52,+1:28.692,8900786,52,9,1:38.625,215.032,1
908,2014,9,British Grand Prix,2014-07-06,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22322,13,20,17,17,17,0,49,NA,NA,48,16,1:40.314,211.412,13
908,2014,9,British Grand Prix,2014-07-06,815,perez,Pérez,10,force_india,Force India,Indian,22316,11,7,11,11,11,0,51,NA,NA,41,11,1:38.716,214.834,11
908,2014,9,British Grand Prix,2014-07-06,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22308,3,8,3,3,3,15,52,+46.495,8858589,34,7,1:38.459,215.395,1
908,2014,9,British Grand Prix,2014-07-06,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22315,25,10,10,10,10,1,51,NA,NA,44,13,1:39.261,213.654,11
908,2014,9,British Grand Prix,2014-07-06,820,chilton,Chilton,206,marussia,Marussia,Russian,22321,4,17,16,16,16,0,50,NA,NA,50,17,1:40.399,211.233,12
908,2014,9,British Grand Prix,2014-07-06,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22325,21,19,NA,R,20,0,9,NA,NA,7,19,1:42.566,206.77,4
908,2014,9,British Grand Prix,2014-07-06,822,bottas,Bottas,3,williams,Williams,British,22307,77,14,2,2,2,18,52,+30.135,8842229,34,4,1:38.264,215.822,1
908,2014,9,British Grand Prix,2014-07-06,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22319,17,12,14,14,14,0,51,NA,NA,51,14,1:39.961,212.158,11
908,2014,9,British Grand Prix,2014-07-06,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22312,20,5,7,7,7,6,52,+1:02.563,8874657,32,10,1:38.677,214.919,1
908,2014,9,British Grand Prix,2014-07-06,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22314,26,9,9,9,9,2,52,+1:29.340,8901434,45,6,1:38.407,215.509,1
908,2014,9,British Grand Prix,2014-07-06,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22324,9,21,NA,R,19,0,11,NA,NA,7,20,1:44.319,203.295,22
909,2014,10,German Grand Prix,2014-07-20,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22330,44,20,3,3,3,15,67,+22.530,5645444,53,1,1:19.908,206.066,1
909,2014,10,German Grand Prix,2014-07-20,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22328,6,1,1,1,1,25,67,1:33:42.914,5622914,67,6,1:21.298,202.543,1
909,2014,10,German Grand Prix,2014-07-20,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22332,14,7,5,5,5,10,67,+52.467,5675381,57,3,1:20.548,204.429,1
909,2014,10,German Grand Prix,2014-07-20,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22338,7,12,11,11,11,0,66,NA,NA,55,7,1:21.338,202.444,11
909,2014,10,German Grand Prix,2014-07-20,13,massa,Massa,3,williams,Williams,British,22349,19,3,NA,R,22,0,0,NA,NA,NA,0,NA,NA,4
909,2014,10,German Grand Prix,2014-07-20,16,sutil,Sutil,15,sauber,Sauber,Swiss,22346,99,15,NA,R,19,0,47,NA,NA,41,17,1:22.529,199.522,23
909,2014,10,German Grand Prix,2014-07-20,18,button,Button,1,mclaren,McLaren,British,22335,22,11,8,8,8,4,67,+1:24.711,5707625,64,8,1:21.346,202.424,1
909,2014,10,German Grand Prix,2014-07-20,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22331,1,6,4,4,4,12,67,+44.014,5666928,39,10,1:21.545,201.93,1
909,2014,10,German Grand Prix,2014-07-20,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22348,8,14,NA,R,21,0,26,NA,NA,26,21,1:24.137,195.709,47
909,2014,10,German Grand Prix,2014-07-20,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22343,10,19,16,16,16,0,65,NA,NA,50,18,1:22.866,198.711,12
909,2014,10,German Grand Prix,2014-07-20,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22334,27,9,7,7,7,6,67,+1:04.178,5687092,44,13,1:22.098,200.57,1
909,2014,10,German Grand Prix,2014-07-20,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22339,13,18,12,12,12,0,66,NA,NA,41,15,1:22.305,200.065,11
909,2014,10,German Grand Prix,2014-07-20,815,perez,Pérez,10,force_india,Force India,Indian,22337,11,10,10,10,10,1,66,NA,NA,54,4,1:20.752,203.913,11
909,2014,10,German Grand Prix,2014-07-20,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22333,3,5,6,6,6,8,67,+52.549,5675463,53,5,1:20.846,203.676,1
909,2014,10,German Grand Prix,2014-07-20,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22340,25,13,13,13,13,0,66,NA,NA,58,11,1:21.876,201.113,11
909,2014,10,German Grand Prix,2014-07-20,820,chilton,Chilton,206,marussia,Marussia,Russian,22344,4,21,17,17,17,0,65,NA,NA,50,19,1:23.035,198.306,12
909,2014,10,German Grand Prix,2014-07-20,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22341,21,16,14,14,14,0,66,NA,NA,61,12,1:22.008,200.79,11
909,2014,10,German Grand Prix,2014-07-20,822,bottas,Bottas,3,williams,Williams,British,22329,77,2,2,2,2,18,67,+20.789,5643703,45,9,1:21.494,202.056,1
909,2014,10,German Grand Prix,2014-07-20,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22342,17,17,15,15,15,0,66,NA,NA,57,16,1:22.522,199.539,11
909,2014,10,German Grand Prix,2014-07-20,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22336,20,4,9,9,9,2,66,NA,NA,56,2,1:20.224,205.255,11
909,2014,10,German Grand Prix,2014-07-20,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22347,26,8,NA,R,20,0,44,NA,NA,34,14,1:22.179,200.372,44
909,2014,10,German Grand Prix,2014-07-20,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22345,9,22,18,18,18,0,65,NA,NA,49,20,1:23.230,197.842,12
910,2014,11,Hungarian Grand Prix,2014-07-27,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22352,44,22,3,3,3,15,70,+5.857,6790915,36,4,1:27.380,180.494,1
910,2014,11,Hungarian Grand Prix,2014-07-27,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22353,6,1,4,4,4,12,70,+6.361s,6791419,64,1,1:25.724,183.981,1
910,2014,11,Hungarian Grand Prix,2014-07-27,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22351,14,5,2,2,2,18,70,+5.225,6790283,40,5,1:27.419,180.413,1
910,2014,11,Hungarian Grand Prix,2014-07-27,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22355,7,16,6,6,6,8,70,+31.491,6816549,47,6,1:27.983,179.257,1
910,2014,11,Hungarian Grand Prix,2014-07-27,13,massa,Massa,3,williams,Williams,British,22354,19,6,5,5,5,10,70,+29.841,6814899,51,7,1:28.229,178.757,1
910,2014,11,Hungarian Grand Prix,2014-07-27,16,sutil,Sutil,15,sauber,Sauber,Swiss,22360,99,11,11,11,11,0,70,+1:08.169,6853227,41,8,1:28.704,177.8,1
910,2014,11,Hungarian Grand Prix,2014-07-27,18,button,Button,1,mclaren,McLaren,British,22359,22,7,10,10,10,1,70,+1:07.280,6852338,50,13,1:29.156,176.898,1
910,2014,11,Hungarian Grand Prix,2014-07-27,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22356,1,2,7,7,7,6,70,+40.964,6826022,52,9,1:28.746,177.716,1
910,2014,11,Hungarian Grand Prix,2014-07-27,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22370,8,14,NA,R,21,0,11,NA,NA,7,21,1:46.312,148.352,3
910,2014,11,Hungarian Grand Prix,2014-07-27,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22367,10,17,NA,R,18,0,26,NA,NA,21,19,1:32.888,169.791,31
910,2014,11,Hungarian Grand Prix,2014-07-27,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22369,27,9,NA,R,20,0,16,NA,NA,14,20,1:41.151,155.921,3
910,2014,11,Hungarian Grand Prix,2014-07-27,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22362,13,20,13,13,13,0,70,+1:24.024,6869082,45,12,1:29.128,176.954,1
910,2014,11,Hungarian Grand Prix,2014-07-27,815,perez,Pérez,10,force_india,Force India,Indian,22368,11,12,NA,R,19,0,23,NA,NA,21,17,1:30.280,174.696,3
910,2014,11,Hungarian Grand Prix,2014-07-27,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22350,3,4,1,1,1,25,70,1:53:05.058,6785058,58,2,1:26.608,182.103,1
910,2014,11,Hungarian Grand Prix,2014-07-27,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22358,25,8,9,9,9,2,70,+58.527,6843585,31,11,1:29.120,176.97,1
910,2014,11,Hungarian Grand Prix,2014-07-27,820,chilton,Chilton,206,marussia,Marussia,Russian,22365,4,18,16,16,16,0,69,NA,NA,47,15,1:29.499,176.22,11
910,2014,11,Hungarian Grand Prix,2014-07-27,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22366,21,13,NA,R,17,0,33,NA,NA,29,18,1:30.485,174.3,31
910,2014,11,Hungarian Grand Prix,2014-07-27,822,bottas,Bottas,3,williams,Williams,British,22357,77,3,8,8,8,4,70,+41.344,6826402,63,3,1:26.850,181.595,1
910,2014,11,Hungarian Grand Prix,2014-07-27,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22364,17,15,15,15,15,0,69,NA,NA,49,16,1:29.883,175.468,11
910,2014,11,Hungarian Grand Prix,2014-07-27,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22361,20,21,12,12,12,0,70,+1:18.465,6863523,41,10,1:28.883,177.442,1
910,2014,11,Hungarian Grand Prix,2014-07-27,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22363,26,10,14,14,14,0,69,NA,NA,51,14,1:29.401,176.414,11
910,2014,11,Hungarian Grand Prix,2014-07-27,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22371,9,19,NA,R,22,0,8,NA,NA,6,22,1:48.459,145.415,3
911,2014,12,Belgian Grand Prix,2014-08-24,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22391,44,2,NA,R,19,0,38,NA,NA,33,10,1:53.707,221.748,31
911,2014,12,Belgian Grand Prix,2014-08-24,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22374,6,1,2,2,2,18,44,+3.383,5079939,36,1,1:50.511,228.161,1
911,2014,12,Belgian Grand Prix,2014-08-24,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22379,14,4,7,7,7,6,44,+1:01.162,5137718,29,11,1:53.879,221.413,1
911,2014,12,Belgian Grand Prix,2014-08-24,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22376,7,8,4,4,4,12,44,+36.815,5113371,39,13,1:54.090,221.004,1
911,2014,12,Belgian Grand Prix,2014-08-24,13,massa,Massa,3,williams,Williams,British,22385,19,9,13,13,13,0,44,+1:15.975,5152531,37,3,1:52.512,224.104,1
911,2014,12,Belgian Grand Prix,2014-08-24,16,sutil,Sutil,15,sauber,Sauber,Swiss,22386,99,14,14,14,14,0,44,+1:22.447,5159003,36,2,1:52.413,224.301,1
911,2014,12,Belgian Grand Prix,2014-08-24,18,button,Button,1,mclaren,McLaren,British,22378,22,10,6,6,6,8,44,+54.580,5131136,38,8,1:53.483,222.186,1
911,2014,12,Belgian Grand Prix,2014-08-24,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22377,1,3,5,5,5,10,44,+52.196,5128752,36,5,1:52.953,223.229,1
911,2014,12,Belgian Grand Prix,2014-08-24,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22392,8,15,NA,R,20,0,33,NA,NA,21,18,1:55.649,218.025,31
911,2014,12,Belgian Grand Prix,2014-08-24,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22382,27,18,10,10,10,1,44,+1:05.697,5142253,40,9,1:53.612,221.934,1
911,2014,12,Belgian Grand Prix,2014-08-24,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22393,13,17,NA,R,21,0,1,NA,NA,NA,0,NA,NA,26
911,2014,12,Belgian Grand Prix,2014-08-24,815,perez,Pérez,10,force_india,Force India,Indian,22380,11,13,8,8,8,4,44,+1:04.293,5140849,28,16,1:54.532,220.151,1
911,2014,12,Belgian Grand Prix,2014-08-24,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22373,3,5,1,1,1,25,44,1:24:36.556,5076556,44,6,1:52.974,223.187,1
911,2014,12,Belgian Grand Prix,2014-08-24,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22383,25,12,11,11,11,0,44,+1:11.920,5148476,31,7,1:53.276,222.592,1
911,2014,12,Belgian Grand Prix,2014-08-24,820,chilton,Chilton,206,marussia,Marussia,Russian,22388,4,19,16,16,16,0,43,NA,NA,31,17,1:55.247,218.785,11
911,2014,12,Belgian Grand Prix,2014-08-24,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22387,21,20,15,15,15,0,44,+1:30.825,5167381,32,12,1:54.000,221.178,1
911,2014,12,Belgian Grand Prix,2014-08-24,822,bottas,Bottas,3,williams,Williams,British,22375,77,6,3,3,3,15,44,+28.032,5104588,40,4,1:52.716,223.698,1
911,2014,12,Belgian Grand Prix,2014-08-24,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22390,17,16,18,18,18,0,39,NA,NA,32,20,1:56.347,216.717,6
911,2014,12,Belgian Grand Prix,2014-08-24,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22384,20,7,12,12,12,0,44,+1:14.262,5150818,28,15,1:54.203,220.785,1
911,2014,12,Belgian Grand Prix,2014-08-24,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22381,26,11,9,9,9,2,44,+1:05.347,5141903,26,14,1:54.159,220.87,1
911,2014,12,Belgian Grand Prix,2014-08-24,827,lotterer,Lotterer,207,caterham,Caterham,Malaysian,22394,45,21,NA,R,22,0,1,NA,NA,NA,0,NA,NA,131
911,2014,12,Belgian Grand Prix,2014-08-24,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22389,9,22,17,17,17,0,43,NA,NA,26,19,1:55.900,217.553,11
912,2014,13,Italian Grand Prix,2014-09-07,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22395,44,1,1,1,1,25,53,1:19:10.236,4750236,29,1,1:28.004,236.975,1
912,2014,13,Italian Grand Prix,2014-09-07,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22396,6,2,2,2,2,18,53,+3.175,4753411,51,2,1:28.206,236.432,1
912,2014,13,Italian Grand Prix,2014-09-07,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22415,14,7,NA,R,21,0,28,NA,NA,23,16,1:29.680,232.546,5
912,2014,13,Italian Grand Prix,2014-09-07,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22403,7,11,9,9,9,2,53,+1:03.535,4813771,43,7,1:28.942,234.476,1
912,2014,13,Italian Grand Prix,2014-09-07,13,massa,Massa,3,williams,Williams,British,22397,19,4,3,3,3,15,53,+25.026,4775262,46,3,1:28.342,236.068,1
912,2014,13,Italian Grand Prix,2014-09-07,16,sutil,Sutil,15,sauber,Sauber,Swiss,22409,99,14,15,15,15,0,52,NA,NA,46,14,1:29.375,233.34,11
912,2014,13,Italian Grand Prix,2014-09-07,18,button,Button,1,mclaren,McLaren,British,22402,22,6,8,8,8,4,53,+1:03.063,4813299,35,11,1:29.245,233.68,1
912,2014,13,Italian Grand Prix,2014-09-07,20,vettel,Vettel,9,red_bull,Red Bull,Austrian,22400,1,8,6,6,6,8,53,+59.965,4810201,34,10,1:29.141,233.952,1
912,2014,13,Italian Grand Prix,2014-09-07,154,grosjean,Grosjean,208,lotus_f1,Lotus F1,British,22410,8,17,16,16,16,0,52,NA,NA,38,18,1:30.083,231.506,11
912,2014,13,Italian Grand Prix,2014-09-07,155,kobayashi,Kobayashi,207,caterham,Caterham,Malaysian,22411,10,18,17,17,17,0,52,NA,NA,35,21,1:30.758,229.784,11
912,2014,13,Italian Grand Prix,2014-09-07,807,hulkenberg,Hülkenberg,10,force_india,Force India,Indian,22406,27,13,12,12,12,0,53,+1:12.606,4822842,35,13,1:29.366,233.363,1
912,2014,13,Italian Grand Prix,2014-09-07,813,maldonado,Maldonado,208,lotus_f1,Lotus F1,British,22408,13,16,14,14,14,0,52,NA,NA,32,17,1:29.856,232.091,11
912,2014,13,Italian Grand Prix,2014-09-07,815,perez,Pérez,10,force_india,Force India,Indian,22401,11,10,7,7,7,6,53,+1:02.518,4812754,35,8,1:29.107,234.042,1
912,2014,13,Italian Grand Prix,2014-09-07,817,ricciardo,Ricciardo,9,red_bull,Red Bull,Austrian,22399,3,9,5,5,5,10,53,+50.309,4800545,53,6,1:28.588,235.413,1
912,2014,13,Italian Grand Prix,2014-09-07,818,vergne,Vergne,5,toro_rosso,Toro Rosso,Italian,22407,25,12,13,13,13,0,53,+1:13.093,4823329,39,9,1:29.121,234.005,1
912,2014,13,Italian Grand Prix,2014-09-07,820,chilton,Chilton,206,marussia,Marussia,Russian,22416,4,20,NA,R,22,0,5,NA,NA,5,22,1:32.569,225.289,3
912,2014,13,Italian Grand Prix,2014-09-07,821,gutierrez,Gutiérrez,15,sauber,Sauber,Swiss,22413,21,15,19,19,19,0,51,NA,NA,40,15,1:29.449,233.147,12
912,2014,13,Italian Grand Prix,2014-09-07,822,bottas,Bottas,3,williams,Williams,British,22398,77,3,4,4,4,12,53,+40.786,4791022,50,5,1:28.559,235.49,1
912,2014,13,Italian Grand Prix,2014-09-07,824,jules_bianchi,Bianchi,206,marussia,Marussia,Russian,22412,17,19,18,18,18,0,52,NA,NA,51,20,1:30.521,230.386,11
912,2014,13,Italian Grand Prix,2014-09-07,825,kevin_magnussen,Magnussen,1,mclaren,McLaren,British,22404,20,5,10,10,10,1,53,+1:06.171,4816407,34,12,1:29.283,233.58,1
912,2014,13,Italian Grand Prix,2014-09-07,826,kvyat,Kvyat,5,toro_rosso,Toro Rosso,Italian,22405,26,21,11,11,11,0,53,+1:11.184,4821420,51,4,1:28.486,235.684,1
912,2014,13,Italian Grand Prix,2014-09-07,828,ericsson,Ericsson,207,caterham,Caterham,Malaysian,22414,9,22,20,20,20,0,51,NA,NA,47,19,1:30.280,231.001,12
913,2014,14,Singapore Grand Prix,2014-09-21,1,hamilton,Hamilton,131,mercedes,Mercedes,German,22417,44,1,1,1,1,25,60,2:00:04.795,7204795,39,1,1:50.417,165.137,1
913,2014,14,Singapore Grand Prix,2014-09-21,3,rosberg,Rosberg,131,mercedes,Mercedes,German,22437,6,2,NA,R,21,0,13,NA,NA,5,21,1:56.769,156.154,10
913,2014,14,Singapore Grand Prix,2014-09-21,4,alonso,Alonso,6,ferrari,Ferrari,Italian,22420,14,5,4,4,4,12,60,+15.389,7220184,27,6,1:52.115,162.636,1
913,2014,14,Singapore Grand Prix,2014-09-21,8,raikkonen,Räikkönen,6,ferrari,Ferrari,Italian,22424,7,7,8,8,8,4,60,+1:00.641,7265436,28,11,1:52.872,161.545,1
913,2014,14,Singapore Grand Prix,2014-09-21,13,massa,Massa,3,williams,Williams,British,22421,19,6,5,5,5,10,60,+42.161,7246956,27,13,1:53.283,160.959,1
913,2014,14,Singapore Grand Prix,2014-09-21,16,sutil,Sutil,15,sauber,Sauber,Swiss,22435,99,17,NA,R,19,0,40,NA,NA,10,18,1:53.948,160.02,34
913,2014,14,Singapore Grand Prix,2014-09-21,18,button,Button,1,mclaren,McLaren,British,22434,22,11,NA,R,18,0,52,NA,NA,16,16,1:53.707,160.359,31
